flt_nm,ph,mag,mag_e,hjd_2450000,processing
550,0.40001858420504643,19.761801948051946,0.024970768784298606,NaN,raw
550,0.40001858420504643,19.761801948051946,0.021625320119230056,NaN,raw
550,0.4000185842050465,19.761801948051946,0.019342274328716907,NaN,raw
810,0.40003459618310444,18.932,0.049,7383.69035,raw
550,0.4003263302121009,19.753541125541123,0.03764365984585813,NaN,raw
810,0.4011699909414646,18.918478658536586,0.024325495721059676,NaN,raw
810,0.4014767186174317,18.909073170731705,0.05559828695378262,NaN,raw
550,0.4019276711854521,19.747333333333334,0.06310573138260345,NaN,raw
550,0.4019276711854521,19.747333333333334,NaN,NaN,raw
810,0.40231298132911564,18.911795731707315,0.03342577686869735,NaN,raw
810,0.40236265899356166,18.911202815689546,0.024604693735665723,NaN,raw
810,0.4032025388045629,18.91237804878049,0.03340242916550443,NaN,raw
810,0.4038570832722698,18.91170731707317,0.05355055737452216,NaN,raw
810,0.40409444884062395,18.881,0.041,5815.85524,raw
810,0.40433327551242726,18.910128048780486,0.030017056282799538,NaN,raw
810,0.40443836262966215,18.936,0.035,5864.73137,raw
810,0.4054170013576357,18.907859756097558,0.02878864453598718,NaN,raw
810,0.40584757419492234,18.854,0.073,5518.79237,raw
810,0.4062372442754944,18.913243902439024,0.05218083004696539,NaN,raw
810,0.4063961059868201,18.9173506097561,0.03969533403391265,NaN,raw
810,0.4072164790686213,18.90826219512195,0.04851540824580113,NaN,raw
810,0.40810836124645483,18.91259756097561,0.04726474170687218,NaN,raw
810,0.4086801760859089,18.944,0.05,7308.79509,raw
810,0.40870440294477195,18.913853658536585,0.05222813464772153,NaN,raw
810,0.40919071292349635,18.907972560975608,0.046450872931235454,NaN,raw
810,0.409309555650907,18.985,0.049,5534.66337,raw
810,0.4101784415262356,18.91560975609756,0.041013759824521,NaN,raw
810,0.4104200679266796,18.839,0.044,7458.59769,raw
810,0.4112295062632922,18.91568292682927,0.05239772849293717,NaN,raw
810,0.411440957642526,18.91620426829268,0.04100903717297792,NaN,raw
810,0.4127371968339758,18.91321951219512,0.0395396063562627,NaN,raw
810,0.4130971760459943,18.899,0.069,5279.49543,raw
810,0.4137494030168366,18.91509756097561,0.051629354478847436,NaN,raw
810,0.4139858305320127,18.914864356718557,0.02284882488160491,NaN,raw
810,0.4139858305320129,18.914864356718557,0.023427367700323436,NaN,raw
810,0.4139858305320129,18.914864356718557,0.023132672098830343,NaN,raw
810,0.41421787762874374,18.909362804878047,0.04094855054254883,NaN,raw
810,0.4157734018343634,18.901417682926827,0.02842869935716966,NaN,raw
810,0.4163373732058173,18.918,0.05028369517050276,NaN,raw
810,0.4175352640351121,18.91192682926829,0.01387079349612435,NaN,raw
810,0.41905008961750756,18.920121951219514,0.04960604555996781,NaN,raw
810,0.41953895436766997,18.913182926829265,0.014690310343301082,NaN,raw
810,0.4205498493029154,18.883,0.053,6938.74215,raw
810,0.421558798019976,18.923682926829265,0.027521173195924502,NaN,raw
810,0.42175374929586434,18.921439024390242,0.04977501822224108,NaN,raw
810,0.42358546015906895,18.925326219512193,0.027327107221057106,NaN,raw
810,0.4245149655326691,18.92307317073171,0.05081554400176346,NaN,raw
810,0.42528988107556404,18.935201219512194,0.036898950508829194,NaN,raw
810,0.42670794956432184,18.934560975609756,0.03724082529404594,NaN,raw
810,0.4272590289237553,18.925731707317073,0.050389991263268034,NaN,raw
550,0.42752675939649026,19.7635,0.011526137768213133,NaN,raw
550,0.42752675939649026,19.7635,0.009981928114791845,NaN,raw
550,0.42752675939649026,19.763499999999997,0.008928107924476356,NaN,raw
810,0.4282090867799769,18.949685975609757,0.037874364459562986,NaN,raw
810,0.4286513804467533,18.929245177745898,0.030994845655863242,NaN,raw
810,0.4286513804467533,18.929245177745898,0.030893389260390026,NaN,raw
810,0.42925592526444234,18.983,0.034,6924.78313,raw
810,0.4295702961210836,18.95090243902439,0.036983313071412255,NaN,raw
810,0.4299627001295803,18.928243902439025,0.05041615836604649,NaN,raw
810,0.429972740537778,18.997,0.052,5623.54178,raw
810,0.43039463752757,18.915,0.061,6119.91819,raw
810,0.4306309728299755,18.945268292682925,0.04449832536526248,NaN,raw
810,0.4316390901298979,18.94608536585366,0.044146974796696985,NaN,raw
550,0.4325022319735581,19.766,0.023,5473.74189,raw
550,0.4325022319735581,19.766,NaN,NaN,raw
810,0.43255894702815567,19.004,0.051,6641.68579,raw
810,0.4326434240247181,18.93117073170732,0.049290416126781214,NaN,raw
810,0.4327350528438817,18.940274390243903,0.041578675113407605,NaN,raw
810,0.4330003792038042,18.878,0.047,5967.57934,raw
810,0.43375778935210735,18.926993902439023,0.059202595827938756,NaN,raw
810,0.43509822478727517,18.91992682926829,0.05266559916358786,NaN,raw
810,0.4353239673231345,18.932268292682927,0.049965500292824386,NaN,raw
810,0.43672385414144144,18.923213414634148,0.0531325435058412,NaN,raw
810,0.43802362697631286,18.936512195121953,0.04869657172287402,NaN,raw
810,0.4381445921953855,18.822,0.046,6035.50108,raw
810,0.4384132917743899,18.915756097560976,0.04348480802460712,NaN,raw
810,0.44042814740300407,18.917716463414635,0.04461774595875982,NaN,raw
810,0.44069622401912056,18.94046341463415,0.04564980698807847,NaN,raw
810,0.4419803054439961,18.942472311841144,0.030459542315885397,NaN,raw
810,0.4419803054439962,18.94247231184114,0.031230792021707064,NaN,raw
810,0.44198030544399625,18.942472311841144,0.030837936231945605,NaN,raw
810,0.4427291873506064,18.92682012195122,0.04274718097940619,NaN,raw
550,0.44317490245339286,19.774666666666665,0.021361959960016094,NaN,raw
550,0.44317490245339286,19.774666666666665,NaN,NaN,raw
810,0.44339967236089983,18.941292682926832,0.04550288117385523,NaN,raw
810,0.44489099539363475,18.931411585365854,0.0453117102956014,NaN,raw
810,0.4460744480917439,18.944341463414634,0.048410024662304325,NaN,raw
810,0.4469029071996729,18.933384146341464,0.045905078571259396,NaN,raw
810,0.4487622690536316,18.946853658536583,0.04813811430436929,NaN,raw
810,0.44901331770478375,18.955384146341466,0.019448518703193137,NaN,raw
810,0.4509564870028853,18.959576219512194,0.01938721269011908,NaN,raw
810,0.4514086987846229,18.950829268292683,0.0546149715915997,NaN,raw
810,0.4526184316673607,18.969,0.041,5836.83286,raw
810,0.4526256574573248,18.960865853658536,0.018310495392613833,NaN,raw
810,0.4539688210554742,18.958198170731706,0.02220281460096189,NaN,raw
810,0.45411892142461824,18.952292682926828,0.054955547446294946,NaN,raw
810,0.4549401018999448,18.94728753980224,0.025129829327739984,NaN,raw
810,0.4550278762362723,18.998,0.041,6208.79912,raw
810,0.4550836868661962,18.959091463414634,0.021821672514927067,NaN,raw
810,0.4560708597500152,18.95561280487805,0.025272286009168764,NaN,raw
810,0.4562415784039331,18.974,0.051,5939.665,raw
810,0.45675303599641554,18.95160975609756,0.055005853347067056,NaN,raw
810,0.4568197568769392,18.923,0.043,5450.90625,raw
810,0.4569169270380371,18.95357012195122,0.024689353866740742,NaN,raw
810,0.457621525135498,18.946783536585365,0.03158863727963014,NaN,raw
810,0.4576811955394078,18.954,0.048,7032.70903,raw
550,0.4576928947252254,19.7769512987013,0.0037587565307533673,NaN,raw
550,0.4576928947252254,19.7769512987013,0.0032551786422730807,NaN,raw
550,0.4576928947252254,19.776951298701302,0.0029115202892112317,NaN,raw
810,0.45848698735835014,18.94148475609756,0.024538754960846985,NaN,raw
550,0.45910892270163073,19.77595670995671,0.007911467910598107,NaN,raw
810,0.45930608185517485,18.923,0.037,5487.72345,raw
810,0.45938334122637925,18.93598475609756,0.02086593944269931,NaN,raw
810,0.45938696997153583,18.952658536585368,0.05503254026305619,NaN,raw
810,0.45975570620430517,18.898,0.063,7027.63233,raw
810,0.46035282283629586,18.93663414634146,0.02149310584927621,NaN,raw
810,0.461622038802727,18.940884146341464,0.021771715734338302,NaN,raw
810,0.46195157401908965,18.95560975609756,0.054333635093181884,NaN,raw
810,0.46279545397372357,18.94158536585366,0.02233748424007491,NaN,raw
810,0.46341240934816597,18.93,0.049,5890.79364,raw
810,0.4640776416835052,18.946271341463415,0.021807475301123334,NaN,raw
810,0.4645088888757483,18.95680487804878,0.05443033139353257,NaN,raw
810,0.4655031698735611,18.948439024390243,0.023341024684672737,NaN,raw
810,0.4669734846083884,18.957,0.03,6573.78916,raw
810,0.46704057388808173,18.956426829268292,0.011590341861879048,NaN,raw
810,0.4670685169073805,18.959609756097564,0.051904661663852915,NaN,raw
810,0.46794522170830516,18.95221082317073,0.014943212447087838,NaN,raw
810,0.46794522170830516,18.95221082317073,0.014574187281288755,NaN,raw
810,0.4679452217083052,18.95221082317073,0.014755240027963993,NaN,raw
810,0.46861283258908215,18.95783231707317,0.012145546882900241,NaN,raw
810,0.4695635835334276,18.96048780487805,0.05193848378188367,NaN,raw
810,0.47001322181199057,18.960707317073172,0.005544477023221748,NaN,raw
810,0.47079119549198367,18.97,0.06,5892.70258,raw
810,0.4715807292822951,18.96227743902439,0.006038064261175642,NaN,raw
810,0.4720549383204698,18.96190243902439,0.05339232382939007,NaN,raw
810,0.47313665070463484,18.963990853658537,0.0062670647463855195,NaN,raw
810,0.47452964362709305,18.966853658536586,0.05107228258831301,NaN,raw
810,0.4746155231314333,18.953,0.036,5527.72255,raw
810,0.47474349415758144,18.96241463414634,0.008656558639467456,NaN,raw
810,0.476085854676623,18.961603658536582,0.009152548416545163,NaN,raw
810,0.4770489486381848,18.969365853658534,0.050176566292225125,NaN,raw
810,0.47743614464052814,18.96167987804878,0.009234630208511852,NaN,raw
810,0.4788995784486737,18.962655487804877,0.00966380947030611,NaN,raw
810,0.47942085598710615,18.97070731707317,0.04851764828515458,NaN,raw
810,0.479923264530953,18.947,0.054,6180.88583,raw
810,0.4801741532383336,18.965173780487802,0.012972612615921645,NaN,raw
810,0.48030246768576035,18.954,0.049,5630.556,raw
810,0.4814576858173429,18.967423780487803,0.012090519597828949,NaN,raw
810,0.48159351520322474,18.970609756097563,0.048496328752175,NaN,raw
810,0.48256716254523757,18.9678506097561,0.012228361929223608,NaN,raw
810,0.48352686887741714,18.96888719512195,0.0128412388179332,NaN,raw
810,0.4837624087856345,18.969707317073173,0.048336965100448354,NaN,raw
810,0.4845644167180747,18.972189024390246,0.009323654114530802,NaN,raw
810,0.4847262419443723,18.987,0.035,5960.6299,raw
810,0.4848837837635074,18.971,0.09,5579.77874,raw
550,0.48531285129248514,19.782515151515152,0.022378741716372195,NaN,raw
550,0.48531285129248514,19.782515151515152,0.021337293020950585,NaN,raw
810,0.4858408796083207,18.974314024390246,0.005891420554665619,NaN,raw
810,0.48592476246134225,18.972780487804883,0.04877525612189143,NaN,raw
810,0.48698645598718515,18.975024390243902,0.005721118545921741,NaN,raw
810,0.4870985066445428,18.979,0.039,6215.80175,raw
810,0.4878734351564107,18.976810975609755,0.006045938272338133,NaN,raw
810,0.4882236472562132,18.97341463414634,0.04935685140370905,NaN,raw
550,0.4885476693825143,19.783924242424238,0.0012603292236799178,NaN,raw
550,0.48854766938251437,19.78392424242424,0.0016270780313502814,NaN,raw
550,0.48854766938251437,19.78392424242424,0.001409090909088917,NaN,raw
810,0.48875039168796675,18.979310975609756,0.012032305103703856,NaN,raw
810,0.4896140753212366,18.980935975609757,0.011620328228132127,NaN,raw
810,0.4905141708077281,18.971,0.032,7446.58824,raw
810,0.49052638173917307,18.982176829268294,0.011145352162198882,NaN,raw
810,0.49075812623414095,18.976292682926825,0.04704000632570069,NaN,raw
810,0.4908582421394385,18.984,0.046,5539.79315,raw
810,0.49113901391143927,18.98700586890244,0.026112603723454017,NaN,raw
810,0.49113901391143927,18.987005868902436,0.025784130223602483,NaN,raw
810,0.4911390139114394,18.98700586890244,0.02546774854571937,NaN,raw
810,0.49155604768588446,18.982576219512197,0.011072256923261508,NaN,raw
810,0.4917418941968208,19.007,0.044,7425.6422,raw
550,0.49178248747254355,19.78533333333333,0.039703064533274206,NaN,raw
550,0.49178248747254355,19.78533333333333,NaN,NaN,raw
810,0.491793252829666,18.984,0.046,5644.52784,raw
810,0.4925088831774402,18.9796493902439,0.0158875913322677,NaN,raw
810,0.4931951353378891,18.989399390243904,0.028638395880703382,NaN,raw
810,0.4932232138048343,18.98270731707317,0.04325346454472705,NaN,raw
810,0.49402477120637434,18.99033536585366,0.02826881652868326,NaN,raw
810,0.49498266484696307,18.991335365853658,0.028153954459283776,NaN,raw
810,0.49533583421823385,18.982195121951218,0.043543208145585294,NaN,raw
810,0.49584633118865895,18.95,0.053,5906.68303,raw
810,0.4959568059483312,18.98878963414634,0.02744706792674099,NaN,raw
810,0.4960041880913195,19.049,0.046,5803.85329,raw
810,0.4969460504108478,19.00478963414634,0.05124624644507044,NaN,raw
810,0.4973952131820225,18.98378048780488,0.04528162552024939,NaN,raw
810,0.49800952732934783,19.005551829268292,0.05091516837125034,NaN,raw
810,0.4985213912641484,18.992,0.067,5665.47893,raw
810,0.4990859836763731,19.006631097560977,0.050438619070982516,NaN,raw
810,0.49953502300776587,18.986634146341462,0.04823989847499742,NaN,raw
810,0.49970720852979866,19.112,0.058,7006.71087,raw
810,0.5001399778263431,19.012131097560975,0.04554251306063676,NaN,raw
810,0.5003345210660773,18.99046525171983,0.023513049086478624,NaN,raw
550,0.5011298111494398,19.759,0.026,5527.73938,raw
550,0.5011298111494398,19.759,NaN,NaN,raw
810,0.5014156073777496,19.005359756097562,0.0432469194252285,NaN,raw
550,0.5016207808486928,19.77320238095238,0.01648648063838132,NaN,raw
550,0.5016207808486928,19.77320238095238,0.014277711051838515,NaN,raw
550,0.5016207808486928,19.77320238095238,0.012770372990004377,NaN,raw
810,0.5017310291528347,18.98880487804878,0.04729810752672628,NaN,raw
810,0.5026953282133324,18.999137195121953,0.04986963021991816,NaN,raw
810,0.5038833904506934,18.99701219512195,0.050574414426446744,NaN,raw
810,0.503947484994436,18.990829268292682,0.04754676773400294,NaN,raw
810,0.5042782843884197,18.994,0.047,5981.58913,raw
810,0.5050112654692817,18.998420731707316,0.05040070378939309,NaN,raw
810,0.5062032662518482,18.98467073170732,0.021979463053603633,NaN,raw
810,0.5062092245025713,18.994829268292683,0.04858492690074994,NaN,raw
810,0.5071479215768271,18.984195121951217,0.021918306723533554,NaN,raw
810,0.5076329798666848,18.934,0.038,7432.63456,raw
810,0.5080035263890028,18.981466463414634,0.02232935416360683,NaN,raw
810,0.5080258891630365,18.975,0.064,5265.59114,raw
810,0.5085580231564718,18.99790243902439,0.046235162418904026,NaN,raw
810,0.5088269134188489,18.982332317073173,0.023008753244003123,NaN,raw
810,0.509243214790331,19.002,0.077,7495.47604,raw
810,0.5092882717526663,18.985,0.035,7453.58243,raw
810,0.5094229988252575,18.980478658536583,0.022448660775482635,NaN,raw
810,0.5095251646397222,18.994466280683238,0.01957550720045037,NaN,raw
810,0.5095251646397223,18.99446628068324,0.01982488677252587,NaN,raw
810,0.5095251646397223,18.994466280683238,0.019335307831311984,NaN,raw
810,0.5099007640818766,18.994103658536588,0.02327206797034123,NaN,raw
810,0.510382901123776,19.002478658536585,0.027148030155877554,NaN,raw
810,0.5107923234918417,18.969,0.048,5925.73508,raw
810,0.5108653806271877,19.00092682926829,0.04573532018249257,NaN,raw
810,0.5109690806079149,19.00309451219512,0.027085198186881314,NaN,raw
810,0.5109779077538406,18.98,0.04,5850.83445,raw
810,0.511455101919637,19.043,0.039,5946.68232,raw
810,0.5117575850935914,19.003661585365855,0.02710649121172202,NaN,raw
810,0.5118829854982323,19.042,0.048,6964.82496,raw
550,0.5124410136233478,19.78947619047619,0.025820503726659144,NaN,raw
810,0.5126451363121027,19.005786585365854,0.02608150455300547,NaN,raw
810,0.5132474590295826,19.002829268292682,0.045484009519293836,NaN,raw
810,0.5135208522017087,19.001911585365853,0.03355881287471773,NaN,raw
810,0.5143881636196643,19.00340853658537,0.0337750111914228,NaN,raw
810,0.5153077942910973,19.003283536585364,0.03387572190065989,NaN,raw
810,0.5155512506757431,19.00653658536585,0.0488139824030858,NaN,raw
810,0.516238078728215,18.992908536585368,0.032662546950830776,NaN,raw
810,0.5163886815007572,19.002,0.085,5314.47236,raw
810,0.5171340978198846,18.992783536585364,0.032449049923087524,NaN,raw
810,0.5177980506086897,18.938,0.048,5932.7218,raw
810,0.5178038719708328,19.01290243902439,0.05784150969591314,NaN,raw
810,0.51796970875001,18.99406402439024,0.033097736699673856,NaN,raw
810,0.5183349531253043,18.979,0.075,5267.50194,raw
810,0.5187860280120564,18.99507926829268,0.03365485449233106,NaN,raw
810,0.5188973774165788,18.96,0.052,7317.75158,raw
810,0.519051138231589,19.041,0.061,5885.75094,raw
810,0.5197602579709627,18.99684451219512,0.034431119448656476,NaN,raw
810,0.5199323464705852,19.013073170731705,0.05765214230360474,NaN,raw
810,0.5205515842299098,19.007869898772515,0.02995241097337333,NaN,raw
810,0.5205515842299098,19.007869898772512,0.029854366811875272,NaN,raw
810,0.5208205826121429,19.006774390243905,0.025273225239307587,NaN,raw
810,0.5219467515680218,19.00891158536585,0.026555834819568958,NaN,raw
810,0.5220818047721145,19.014658536585365,0.05687557021960175,NaN,raw
810,0.5231994559030126,19.01364024390244,0.023681190885039182,NaN,raw
810,0.524182521172007,19.016121951219514,0.05691800906652947,NaN,raw
810,0.5246388300015108,19.020844512195126,0.009629235616090552,NaN,raw
810,0.5262806477381319,19.017439024390246,0.05647081050440449,NaN,raw
810,0.5263205231092287,19.01796036585366,0.0051377876549073736,NaN,raw
810,0.5268132236178644,19.03,0.05,7364.72826,raw
810,0.5281588694610114,19.018606707317076,0.004745399161969978,NaN,raw
810,0.5283565878052309,19.016829268292685,0.057028458877574316,NaN,raw
550,0.5284258779357038,19.806785714285713,0.01741444913136057,NaN,raw
550,0.5284258779357038,19.806785714285716,0.015081355340670103,NaN,raw
550,0.528425877935704,19.806785714285716,0.01348917429382714,NaN,raw
810,0.5288597779192883,19.014952200236465,0.022366136282315763,NaN,raw
810,0.5288597779192883,19.014952200236465,0.02208479003509301,NaN,raw
810,0.5288597779192883,19.01495220023646,0.021813800753453294,NaN,raw
550,0.5297735394124174,19.803333333333335,0.038785736209762854,NaN,raw
550,0.5297735394124174,19.803333333333335,NaN,NaN,raw
810,0.5300080439309314,19.0195,0.004565212587890333,NaN,raw
810,0.5304123702045639,19.017634146341464,0.056596711961721016,NaN,raw
810,0.5315994809467856,19.016984756097564,0.009532765549372515,NaN,raw
810,0.5325046830933322,19.017926829268294,0.056449264939369144,NaN,raw
810,0.5331944170240173,19.017743902439022,0.009811844215236046,NaN,raw
810,0.5346391172848465,19.018243902439025,0.05642285905898614,NaN,raw
810,0.5347444118960107,19.024618902439023,0.02582620966613956,NaN,raw
810,0.5361043219974496,19.016015243902437,0.037581427839425086,NaN,raw
810,0.5368752005314735,19.02180487804878,0.05876615501808609,NaN,raw
810,0.5369140172988409,18.996,0.037,6339.61003,raw
810,0.5372355774408301,19.021685975609756,0.0411169671352673,NaN,raw
810,0.5383234060976996,19.02204268292683,0.041092066858434556,NaN,raw
810,0.5390401363559848,19.02351219512195,0.057633810368228656,NaN,raw
810,0.5392131825938122,19.085,0.058,7282.85311,raw
810,0.5392358686167427,18.948,0.061,5274.49748,raw
810,0.5394125383170487,19.022448170731707,0.041065222520246726,NaN,raw
810,0.5394624137516075,19.063,0.047,5859.73906,raw
810,0.5402998609080407,19.03109756097561,0.04766686684282994,NaN,raw
810,0.5407334203134975,19.02533906557203,0.02454518120227381,NaN,raw
810,0.5412073123482891,19.020780487804878,0.0590328350137113,NaN,raw
810,0.541369897906229,19.033939024390243,0.04592135450630869,NaN,raw
550,0.5417154192946327,19.831,0.023,7331.73061,raw
550,0.5417154192946327,19.831,NaN,NaN,raw
810,0.542346881964826,19.032500000000002,0.04647185214252715,NaN,raw
810,0.5433521750396388,19.02148780487805,0.05885283423558238,NaN,raw
810,0.5433825172095212,19.024439024390247,0.041378141459408525,NaN,raw
810,0.5439737812594103,19.091,0.041,5595.68505,raw
550,0.5440954035439063,19.825499999999998,0.00635085296108544,NaN,raw
550,0.5440954035439063,19.825499999999998,0.005499999999999616,NaN,raw
550,0.5440954035439063,19.825499999999995,0.004919349550499194,NaN,raw
810,0.5445475192630611,19.035564024390247,0.027541612135043858,NaN,raw
810,0.5454743132843471,19.018731707317073,0.05712881251620907,NaN,raw
810,0.545818745328472,19.030387195121953,0.025461613795839486,NaN,raw
550,0.5464753877931798,19.82,0.022,5913.69744,raw
550,0.5464753877931798,19.82,NaN,NaN,raw
810,0.5468560088247614,19.012,0.038,6360.56316,raw
810,0.5471387579643872,19.030597560975608,0.02537771767578601,NaN,raw
550,0.5474698006159032,19.825562770562765,0.004505306096710022,NaN,raw
810,0.5474982645513725,19.020512195121952,0.05747526509343779,NaN,raw
810,0.5482244112955225,19.038786585365855,0.03178042162143731,NaN,raw
810,0.5485558850450616,19.037,0.042,5541.73403,raw
550,0.5488753032984112,19.824390692640687,0.002934376076435001,NaN,raw
550,0.5488753032984112,19.824390692640687,0.0025412442264500183,NaN,raw
550,0.5488753032984112,19.824390692640687,0.002272957935108444,NaN,raw
810,0.549466945537699,19.030124999999998,0.024009648769700066,NaN,raw
810,0.5496322222748947,19.021585365853657,0.05621653476058247,NaN,raw
550,0.5507780123922809,19.825999999999997,0.005567764362829807,NaN,raw
550,0.5507780123922809,19.825999999999997,NaN,NaN,raw
810,0.5507897127539342,19.030783536585368,0.023723050218473644,NaN,raw
810,0.5517674134356106,19.022463414634146,0.055749931641650985,NaN,raw
810,0.5519406777355071,19.03194817073171,0.022883005181780706,NaN,raw
810,0.5520374016887217,19.087,0.077,6037.47763,raw
810,0.5526070627077069,19.035725930907592,0.02163176682551235,NaN,raw
810,0.5526070627077069,19.035725930907592,0.02135965829767656,NaN,raw
810,0.5526070627077069,19.035725930907592,0.02109756667493713,NaN,raw
810,0.5532551528725247,19.036134146341464,0.023545536381758658,NaN,raw
810,0.5539140551968225,19.02170731707317,0.05624244122654996,NaN,raw
550,0.5543509653511357,19.824939393939392,0.003985580068803752,NaN,raw
550,0.5543509653511357,19.824939393939392,0.0038001014920472508,NaN,raw
810,0.5544645015069718,19.03409756097561,0.024156637371328008,NaN,raw
550,0.5549827426539609,19.824636363636362,0.0014050937114374652,NaN,raw
550,0.5549827426539609,19.824636363636362,0.0012168468488026063,NaN,raw
550,0.5549827426539609,19.824636363636362,0.0010883809088516145,NaN,raw
810,0.5558168116565745,19.033899390243903,0.024280132763842895,NaN,raw
810,0.5560564510142285,19.024,0.079,5281.49043,raw
810,0.5560637286773449,19.02131707317073,0.05655812895790917,NaN,raw
810,0.5572019832042947,19.03301219512195,0.024879961667252492,NaN,raw
810,0.5580140656475123,19.054,0.067,6229.81131,raw
810,0.5582306741206394,19.020707317073168,0.05726658882037527,NaN,raw
810,0.5587771453815271,19.026512195121953,0.012446202752133742,NaN,raw
810,0.5601937201049956,19.039048780487803,0.03570086430909039,NaN,raw
810,0.5604507034717156,19.02,0.05795688052336821,NaN,raw
550,0.5604510275212912,19.822666666666667,0.003785938897200743,NaN,raw
550,0.5604510275212912,19.822666666666667,NaN,NaN,raw
550,0.5612321300863682,19.82431601731602,0.0022956991997406685,NaN,raw
810,0.5613512422843009,19.037463414634146,0.03673133482141993,NaN,raw
550,0.5615693538044951,19.824162337662337,0.0020453205480751714,NaN,raw
550,0.5615693538044951,19.824162337662337,0.0017712995535154098,NaN,raw
550,0.5615693538044951,19.824162337662333,0.001584298484070193,NaN,raw
810,0.562714900728396,19.061548780487804,0.07142224498200643,NaN,raw
810,0.562848785817373,19.015365853658537,0.06341125929105977,NaN,raw
810,0.563861982400057,19.049048780487805,0.08103589649518544,NaN,raw
550,0.5641432300890301,19.827,0.027,5274.51329,raw
550,0.5641432300890301,19.827,NaN,NaN,raw
810,0.564638699106581,19.035,0.051,6388.50354,raw
810,0.5650669871070798,19.04720426829268,0.08193608925524859,NaN,raw
810,0.5652466529845697,19.122,0.087,6147.93288,raw
810,0.5653166284486715,19.01131707317073,0.0668731781151417,NaN,raw
810,0.5660644314291736,19.047079268292684,0.08198426904307739,NaN,raw
810,0.5669729962301062,19.214,0.083,7291.75726,raw
810,0.5670152981283925,19.045423780487802,0.08284532676308604,NaN,raw
810,0.5671907190208003,18.954,0.062,5995.59361,raw
550,0.5674388473853469,19.824,0.0034641016151378858,NaN,raw
550,0.5674388473853469,19.824,0.0030000000000001137,NaN,raw
550,0.5674388473853469,19.824,0.0026832815729998494,NaN,raw
810,0.5677924125325651,19.046923780487802,0.08273819849697187,NaN,raw
810,0.5678707117768216,19.005951219512195,0.07586170022465595,NaN,raw
810,0.5684302580484655,19.019,0.075,5609.66512,raw
810,0.5684999525313221,19.034798780487804,0.0770782115296852,NaN,raw
810,0.5693618801496885,19.027634146341462,0.08207466229728048,NaN,raw
810,0.5701366203793108,19.000262195121948,0.03271331404980743,NaN,raw
810,0.5704557194111236,19.00212195121951,0.08300367314822595,NaN,raw
550,0.5707344646816637,19.821,0.024,5859.75891,raw
550,0.5707344646816637,19.821,NaN,NaN,raw
810,0.5708556143399619,19.047,0.048,5866.74126,raw
810,0.5709069729746261,19.025,0.059,5672.50715,raw
810,0.5710879366492585,19.00651219512195,0.0268658224214183,NaN,raw
810,0.5720922830320622,19.004478658536584,0.027522028345969583,NaN,raw
810,0.5722120493956027,18.954,0.056,5796.91939,raw
810,0.5731188845983713,19.001603658536585,0.026984460085171396,NaN,raw
810,0.573170918067085,18.995024390243902,0.09639203489004619,NaN,raw
810,0.5741456384229612,18.999176829268293,0.027792122968400085,NaN,raw
810,0.57458268639619,19.015145274390242,0.04854798427802143,NaN,raw
810,0.57458268639619,19.015145274390242,0.04793729349913844,NaN,raw
810,0.57458268639619,19.015145274390242,0.04734908357237701,NaN,raw
810,0.574801249180382,19.004,0.044,6980.7337,raw
810,0.5751953986365795,18.995801829268295,0.0222397278828497,NaN,raw
810,0.5759054828392502,18.989682926829268,0.10413799475320953,NaN,raw
810,0.5764911056437929,18.989518292682927,0.019776583133041776,NaN,raw
810,0.5766430705789389,18.996,0.036,5602.68806,raw
550,0.5768014526183833,19.808000000000003,0.027874719729533766,NaN,raw
550,0.5768014526183833,19.808000000000003,NaN,NaN,raw
550,0.577143406682847,19.803542207792216,0.014422713517397783,NaN,raw
550,0.5771434066828471,19.803542207792212,0.018619643086667404,NaN,raw
550,0.5771434066828471,19.803542207792212,0.01612508392245327,NaN,raw
810,0.5778986827120141,19.01151829268293,0.049769976116611325,NaN,raw
810,0.5786697500078423,18.98270731707317,0.1100268703323054,NaN,raw
810,0.5792288202916297,19.008039634146343,0.052009669132448456,NaN,raw
810,0.5792536960489088,19.02,0.039,5506.84215,raw
810,0.5804547516432849,19.010039634146338,0.05213960859377506,NaN,raw
810,0.5812726290323331,18.974731707317073,0.11807074667127415,NaN,raw
810,0.5815738667603532,19.003454268292682,0.05806797465804359,NaN,raw
810,0.5827807283472992,18.998621951219512,0.060340985973509495,NaN,raw
810,0.5834726659413718,19.13,0.085,5646.49029,raw
810,0.5837546047975049,19.00340853658537,0.06041694701853129,NaN,raw
810,0.5838120187040103,18.967195121951217,0.12625732048324856,NaN,raw
550,0.5842362568129584,19.777168831168833,0.06751713237474308,NaN,raw
810,0.5846086999936233,19.02,0.041,5969.57983,raw
810,0.5846872523617459,19.000783536585367,0.06004817821176769,NaN,raw
810,0.5848584037757973,18.937,0.044,6994.70463,raw
810,0.5848752513538591,18.984634029080674,0.055161726492670565,NaN,raw
810,0.5854357095247618,19.01231707317073,0.06311240362067747,NaN,raw
810,0.5861116398144288,18.98977743902439,0.04454806809450571,NaN,raw
810,0.5862979632745076,18.957341463414632,0.13244670810482548,NaN,raw
810,0.5864607616094872,19.021,0.104,5438.92825,raw
810,0.5867148765628372,18.999,0.056,5468.76176,raw
810,0.5870707491207956,18.986432926829266,0.04739883153517663,NaN,raw
